"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.309769902E0,-8.059000015E0,-3.592999935E0,1.304999948E0,8.919649917E0
3.314751131E0,-8.060000420E0,-3.642999887E0,1.646000028E0,8.996908971E0
3.319732285E0,-8.116999626E0,-3.736999989E0,1.998999953E0,9.156792706E0
3.324713291E0,-8.206999779E0,-3.851000071E0,2.342999935E0,9.363476684E0
3.329694443E0,-8.352000237E0,-4.012000084E0,2.674999952E0,9.644048806E0
3.334675450E0,-8.515999794E0,-4.184000015E0,2.997999907E0,9.950684000E0
3.339656679E0,-8.732999802E0,-4.388999939E0,3.273999929E0,1.030765160E1
3.344637835E0,-8.980999947E0,-4.606999874E0,3.532000065E0,1.069382216E1
3.349618826E0,-9.255000114E0,-4.856999874E0,3.736999989E0,1.110002900E1
3.354599977E0,-8.758000374E0,-4.434999943E0,3.880000114E0,1.055586074E1
3.359580974E0,-9.111000061E0,-4.714000225E0,4.105000019E0,1.104912419E1
3.364562126E0,-9.493000031E0,-5.013999939E0,4.293000221E0,1.156231360E1
3.369543357E0,-9.911999702E0,-5.335000038E0,4.436999798E0,1.209945993E1
3.374524344E0,-1.035799980E1,-5.656000137E0,4.547999859E0,1.264764010E1
3.379505496E0,-1.082600021E1,-5.984000206E0,4.572000027E0,1.318763524E1
3.384486508E0,-1.130799961E1,-6.315000057E0,4.565999985E0,1.373311461E1
3.389467660E0,-1.179899979E1,-6.644000053E0,4.489999771E0,1.426601663E1
3.394448881E0,-1.230300045E1,-6.969999790E0,4.372000217E0,1.480064536E1
3.399429806E0,-1.280599976E1,-7.307000160E0,4.177000046E0,1.532426868E1
3.404411034E0,-1.332100010E1,-7.602000237E0,3.928999901E0,1.583276639E1
3.409392055E0,-1.380200005E1,-7.906000137E0,3.625999928E0,1.631404055E1
3.414373207E0,-1.426599979E1,-8.177000046E0,3.240999937E0,1.675965872E1
3.419354195E0,-1.455900002E1,-9.913000107E0,3.941999912E0,1.804913892E1
3.424335347E0,-1.496700001E1,-1.019400024E1,3.405999899E0,1.842632805E1
3.429316578E0,-1.533500004E1,-1.043000031E1,2.813999891E0,1.875808434E1
3.434297555E0,-1.561800003E1,-1.063099957E1,2.167000055E0,1.901672858E1
3.439278707E0,-1.582800007E1,-1.081400013E1,1.478999972E0,1.922643040E1
3.444259709E0,-1.595699978E1,-1.093799973E1,7.659999728E-1,1.936110627E1
3.449240842E0,-1.601799965E1,-1.104500008E1,9.999999776E-3,1.945683529E1
3.454221844E0,-1.595800018E1,-1.110299969E1,-7.229999900E-1,1.945397391E1
3.459203062E0,-1.581299973E1,-1.104500008E1,-1.542000055E0,1.934995481E1
3.464184218E0,-1.555200005E1,-1.097299957E1,-2.349999905E0,1.917795413E1
3.469165218E0,-1.518599987E1,-1.086499977E1,-3.137000084E0,1.893419081E1
3.474146375E0,-1.469799995E1,-1.072000027E1,-3.921999931E0,1.860998903E1
3.479127377E0,-1.410099983E1,-1.056700039E1,-4.664000034E0,1.822779717E1
3.484108601E0,-1.339799976E1,-1.041800022E1,-5.368000031E0,1.780046490E1
3.489089526E0,-1.258800030E1,-1.024899960E1,-6.013999939E0,1.731091966E1
3.494070764E0,-1.168900013E1,-1.008199978E1,-6.593999863E0,1.678571648E1
3.499051918E0,-1.013199997E1,-8.050999641E0,-8.401000023E0,1.542896043E1
3.504032920E0,-9.052000046E0,-7.881000042E0,-8.748999596E0,1.485240251E1
3.509014072E0,-7.940000057E0,-7.743000031E0,-9.017999649E0,1.429412355E1
3.513995074E0,-6.783999920E0,-7.613999844E0,-9.225000381E0,1.375122833E1
3.518976302E0,-5.611999989E0,-7.531000137E0,-9.315999985E0,1.322869467E1
3.523957444E0,-4.425000191E0,-7.460000038E0,-9.352999687E0,1.275581555E1
3.528938444E0,-3.226999998E0,-7.420000076E0,-9.300999641E0,1.232795703E1
3.533919596E0,-2.053999901E0,-7.394000053E0,-9.177000046E0,1.196275396E1
3.538900593E0,-9.169999957E-1,-7.396999836E0,-8.968999863E0,1.166188038E1
3.543881822E0,2.010000050E-1,-7.423999786E0,-8.682000160E0,1.142511709E1
3.548862978E0,1.240000010E0,-7.454999924E0,-8.359999657E0,1.126961482E1
3.553843988E0,2.276000023E0,-7.497000217E0,-7.953999996E0,1.116473485E1
3.558825140E0,3.216000080E0,-7.635000229E0,-7.459000111E0,1.114776066E1
3.563806142E0,4.090000153E0,-7.770999908E0,-6.931000233E0,1.118728318E1
3.568787302E0,4.910999775E0,-7.903999805E0,-6.335000038E0,1.125714694E1
3.573768533E0,5.649000168E0,-8.027999878E0,-5.710999966E0,1.135673833E1
3.578749458E0,6.323999882E0,-8.138999939E0,-5.063000202E0,1.148347794E1
3.583730692E0,6.947000027E0,-8.232000351E0,-4.381000042E0,1.162840490E1
3.588711694E0,7.475999832E0,-8.314000130E0,-3.709000111E0,1.178006169E1
3.593692846E0,7.947000027E0,-8.362999916E0,-3.012000084E0,1.192336872E1
3.598673848E0,8.342000008E0,-8.387999535E0,-2.302999973E0,1.205202511E1
3.603655000E0,8.663999557E0,-8.395999908E0,-1.592000008E0,1.216931250E1
3.608636231E0,8.961999893E0,-8.364000320E0,-8.920000196E-1,1.229103769E1
3.613617233E0,9.182000160E0,-8.307000160E0,-1.930000037E-1,1.238356280E1
3.618598385E0,9.357999802E0,-8.232999802E0,5.170000196E-1,1.247484409E1
3.623579358E0,9.468000412E0,-8.126999855E0,1.189000010E0,1.253414853E1
3.628560509E0,9.531999588E0,-8.000000000E0,1.838000059E0,1.257923926E1
3.633541511E0,9.571000099E0,-7.833000183E0,2.444999933E0,1.260705990E1
3.638522668E0,9.536999702E0,-7.637000084E0,3.030999899E0,1.258829194E1
3.643503899E0,9.496999741E0,-7.414999962E0,3.581000090E0,1.256975696E1
3.648484901E0,9.416000366E0,-7.165999889E0,4.094999790E0,1.252124757E1
3.653466043E0,9.302000046E0,-6.906000137E0,4.600999832E0,1.246552214E1
3.658447045E0,9.151000023E0,-6.598000050E0,5.061999798E0,1.236520311E1
3.663428188E0,8.996000290E0,-6.280000210E0,5.494999886E0,1.227034831E1
3.668409419E0,8.800000191E0,-5.935999870E0,5.888000011E0,1.213856013E1
3.673390435E0,8.592000008E0,-5.566999912E0,6.257999897E0,1.199902141E1
3.678371586E0,8.369999886E0,-5.179999828E0,6.603000164E0,1.185280167E1
3.683352588E0,8.123999596E0,-4.783999920E0,6.906000137E0,1.168669596E1
3.688333735E0,7.849999905E0,-4.370999813E0,7.198999882E0,1.151319839E1
3.693314737E0,7.578999996E0,-3.940000057E0,7.462999821E0,1.134289239E1
3.698295966E0,7.278999805E0,-3.493999958E0,7.691999912E0,1.115162484E1
3.703277132E0,8.088000298E0,-3.704999924E0,6.941999912E0,1.128424282E1
3.708258132E0,7.804999828E0,-3.323999882E0,7.197000027E0,1.112491829E1
3.713239284E0,7.524000168E0,-2.924999952E0,7.431000233E0,1.097205394E1
3.718220281E0,7.228000164E0,-2.520999908E0,7.639999866E0,1.081522191E1
3.723201433E0,6.906000137E0,-2.125000000E0,7.829999924E0,1.065445267E1
3.728182653E0,6.587999821E0,-1.725999951E0,7.985000134E0,1.049481037E1
3.733163656E0,6.265999794E0,-1.320999980E0,8.109000206E0,1.033265110E1
3.738144807E0,5.938000202E0,-9.259999990E-1,8.237000465E0,1.019634734E1
3.743125800E0,5.585000038E0,-5.329999924E-1,8.326999664E0,1.004067915E1
3.748106952E0,5.243000031E0,-1.539999992E-1,8.380000114E0,9.886210965E0
3.753088187E0,4.908999920E0,2.129999995E-1,8.395999908E0,9.728127450E0
3.758069189E0,4.563000202E0,5.720000267E-1,8.425000191E0,9.598373982E0
3.763050341E0,4.218999863E0,9.160000086E-1,8.418000221E0,9.460536115E0
3.768031353E0,3.882999897E0,1.253000021E0,8.383999825E0,9.324116597E0
3.773012505E0,3.552000046E0,1.565000057E0,8.350000381E0,9.208063633E0
3.777993736E0,3.217999935E0,1.858000040E0,8.362000465E0,9.150450236E0
3.782974661E0,3.072999954E0,2.865000010E0,7.638999939E0,8.718134768E0
3.787955889E0,-4.304600143E1,4.148699951E1,7.281800079E1,9.421566010E1
3.792936891E0,-7.248100281E1,-7.125099945E1,8.183899689E1,1.304906974E2
3.797918043E0,-7.227400208E1,4.780899811E1,-7.399400330E1,1.139488666E2
3.802899045E0,8.394699860E1,-2.819000053E1,8.408899689E1,1.221177059E2
3.807880206E0,-2.055599976E1,-1.974200058E1,3.759000063E0,2.874762241E1
3.812861437E0,-2.001000023E1,-1.986800003E1,5.327000141E0,2.869694173E1
3.817842439E0,-2.145299911E1,-1.916500092E1,9.003999710E0,3.014299988E1
3.822823572E0,-2.475399971E1,-1.649900055E1,2.690800095E1,4.011256705E1
3.827804574E0,-2.725099945E1,-8.371999741E0,7.003700256E1,7.561672486E1
3.832785818E0,-1.970100021E1,-4.019000053E0,3.873799896E1,4.364532431E1
3.837766973E0,-1.453899956E1,-4.118999958E0,1.184799957E1,1.920218120E1
3.842747958E0,-1.519799995E1,-3.640000105E0,8.741000175E0,1.790625275E1
3.847729110E0,-1.604899979E1,-3.135999918E0,8.244999886E0,1.831351721E1
3.852710112E0,-1.680800056E1,-2.654000044E0,7.660999775E0,1.866128390E1
3.857691376E0,-1.742000008E1,-2.194999933E0,6.797999859E0,1.882783125E1
3.862672301E0,-1.789200020E1,-1.774999976E0,5.939000130E0,1.893531142E1
3.867653530E0,-1.818700027E1,-1.376000047E0,4.940999985E0,1.889639743E1
3.872634722E0,-1.833099937E1,-1.021999955E0,3.828999996E0,1.875449981E1
3.877615724E0,-1.828100014E1,-7.440000176E-1,2.742000103E0,1.850046125E1
3.882596866E0,-1.806299973E1,-5.189999938E-1,1.547999978E0,1.813663762E1
3.887577868E0,-1.767200089E1,-3.849999905E-1,4.140000045E-1,1.768104172E1
3.892559097E0,-1.712400055E1,-3.070000112E-1,-7.450000048E-1,1.714294808E1
3.897540243E0,-1.642099953E1,-3.109999895E-1,-1.884999990E0,1.653176250E1
3.902521243E0,-1.557499981E1,-3.860000074E-1,-2.963000059E0,1.585903479E1
3.907502395E0,-1.463199997E1,-5.509999990E-1,-3.984999895E0,1.517495464E1
3.912483621E0,-1.358100033E1,-8.000000119E-1,-4.920000076E0,1.446685766E1
3.917464623E0,-1.245800018E1,-1.118000031E0,-5.767000198E0,1.377352475E1
3.922445789E0,-1.128499985E1,-1.508999944E0,-6.520999908E0,1.312066089E1
3.927426791E0,-1.005700016E1,-1.952999949E0,-7.130000114E0,1.248176120E1
3.932407943E0,-8.836999893E0,-2.448999882E0,-7.619999886E0,1.192285896E1
3.937389174E0,-7.638000011E0,-2.960000038E0,-7.965000153E0,1.142549219E1
3.942370176E0,-6.434999943E0,-3.479000092E0,-8.175999641E0,1.097085393E1
3.947351332E0,-5.309000015E0,-4.024000168E0,-8.251000404E0,1.060457761E1
3.952332334E0,-4.236000061E0,-4.551000118E0,-8.222000122E0,1.030808346E1
3.957313486E0,-1.822999954E0,-4.506999969E0,-8.373000145E0,9.682123165E0
3.962294488E0,-9.100000262E-1,-5.006999969E0,-7.986999989E0,9.470497218E0
3.967275640E0,-9.300000221E-2,-5.500000000E0,-7.491000175E0,9.293746964E0
3.972256838E0,5.730000138E-1,-5.941999912E0,-6.899000168E0,9.123151609E0
3.977237840E0,1.138000011E0,-6.363999844E0,-6.211999893E0,8.965739273E0
3.982218992E0,1.541000009E0,-6.770999908E0,-5.452000141E0,8.828670700E0
3.987199994E0,1.819000006E0,-7.129000187E0,-4.647999763E0,8.702603432E0
3.992181256E0,1.950999975E0,-7.467000008E0,-3.780999899E0,8.594093917E0
3.997162411E0,1.907999992E0,-7.772999763E0,-2.875999928E0,8.504784823E0
4.002143335E0,1.730000019E0,-8.055000305E0,-1.960000038E0,8.468620320E0
4.007124554E0,1.389000058E0,-8.328000069E0,-1.059999943E0,8.509318785E0
4.012105556E0,8.970000148E-1,-8.590000153E0,-1.439999938E-1,8.637907597E0
4.017086708E0,2.529999912E-1,-8.847999573E0,7.319999933E-1,8.881831423E0
4.022067719E0,-5.260000229E-1,-9.109000206E0,1.557999969E0,9.256237069E0
4.027048948E0,-1.437999964E0,-9.381999969E0,2.349999905E0,9.778152529E0
4.032030080E0,-1.315000057E0,-9.156999588E0,2.785000086E0,9.661060609E0
4.037011080E0,-2.371000051E0,-9.510000229E0,3.533999920E0,1.041877637E1
4.041992232E0,-3.573999882E0,-9.916999817E0,4.184000015E0,1.134134986E1
4.046973244E0,-4.815999985E0,-1.034000015E1,4.715000153E0,1.234263689E1
4.051954472E0,-6.090000153E0,-1.080500031E1,5.129000187E0,1.342172777E1
4.056935628E0,-7.402999878E0,-1.129199982E1,5.432000160E0,1.455404730E1
4.061916608E0,-8.685000420E0,-1.182299995E1,5.580999851E0,1.569586313E1
4.066897760E0,-9.939999580E0,-1.236400032E1,5.600999832E0,1.682389059E1
4.071878991E0,-1.114599991E1,-1.293999958E1,5.511000156E0,1.794569658E1
4.076859916E0,-1.226799965E1,-1.350899982E1,5.274000168E0,1.899505118E1
4.081841145E0,-1.329599953E1,-1.407699966E1,4.929999828E0,1.998125174E1
4.086822152E0,-1.420600033E1,-1.463700008E1,4.478000164E0,2.088312003E1
4.091803304E0,-1.527900028E1,-1.346399975E1,6.171000004E0,2.127929463E1
4.096784306E0,-1.608799934E1,-1.402400017E1,5.540999889E0,2.204992026E1
4.101765458E0,-1.676499939E1,-1.453600025E1,4.828999996E0,2.270858315E1
4.106746688E0,-1.731200027E1,-1.499800014E1,4.053999901E0,2.326113233E1
4.111727699E0,-1.774300003E1,-1.541600037E1,3.200999975E0,2.372158338E1
4.116708851E0,-1.803199959E1,-1.574800014E1,2.328000069E0,2.405352577E1
4.121689848E0,-1.820100021E1,-1.604100037E1,1.442000031E0,2.430369243E1
4.126671077E0,-1.826099968E1,-1.624399948E1,5.600000024E-1,2.444678360E1
4.131652238E0,-1.819799995E1,-1.638199997E1,-2.879999876E-1,2.448714090E1
4.136633238E0,-2.456000090E0,1.242500019E1,7.190599823E1,7.301291083E1
4.141614390E0,-3.582600021E1,-3.240800095E1,3.081399918E1,5.729994208E1
4.146595396E0,-4.179399872E1,-4.299900055E1,4.393000126E0,6.012446114E1
4.151576625E0,-6.685800171E1,-5.108399963E1,-7.503700256E1,1.127391643E2
4.156557775E0,-6.989099884E1,-3.571699905E1,-7.654799652E1,1.096359955E2
4.161538775E0,-3.764099884E1,-1.435799980E1,8.041999817E0,4.108126961E1
4.166519927E0,-3.095299911E1,-1.703899956E1,7.831600189E1,8.591747094E1
4.171500944E0,-1.164799976E1,-1.064799976E1,3.292699814E1,3.651360026E1
4.176482173E0,-9.201000214E0,-6.467000008E0,-1.589999944E-1,1.124747861E1
4.181463098E0,-9.529999733E0,-6.657999992E0,3.580000103E-1,1.163090808E1
4.186444332E0,-9.498999596E0,-6.548999786E0,9.829999804E-1,1.157958032E1
4.191425486E0,-9.506999969E0,-6.495999813E0,1.169000030E0,1.157357434E1
4.196406488E0,-9.468999863E0,-6.390999794E0,1.478999972E0,1.151930023E1
4.201387602E0,-9.444999695E0,-6.315999985E0,1.794999957E0,1.150312566E1
4.206368604E0,-9.407999992E0,-6.222000122E0,2.017999887E0,1.145844985E1
4.211349832E0,-9.272999763E0,-6.157999992E0,2.227999926E0,1.135224525E1
4.216330988E0,-8.180999756E0,-6.458000183E0,3.289999962E-1,1.042797988E1
4.221311983E0,-1.792000055E0,-1.020699978E1,-2.550099945E1,2.752626167E1
4.226293135E0,2.200999975E0,-1.729299927E1,-6.437500000E1,6.669357427E1
4.231274366E0,-7.986000061E0,-9.489000320E0,-2.180400085E1,2.508449277E1
4.236255396E0,-8.411999702E0,-4.420000076E0,-7.250000238E-1,9.530150298E0
4.241236548E0,-8.333999634E0,-3.766000032E0,2.934999943E0,9.604818104E0
4.246217550E0,-8.322999954E0,-3.742000103E0,3.278000116E0,9.696400248E0
4.251198766E0,-8.300999641E0,-3.746999979E0,3.240000010E0,9.666654227E0
4.256179691E0,-8.284000397E0,-3.769000053E0,3.328000069E0,9.690490619E0
4.261160895E0,-8.255999565E0,-3.789999962E0,3.269000053E0,9.654635668E0
4.266142048E0,-8.263999939E0,-3.872999907E0,3.068000078E0,9.628418756E0
4.271123050E0,-8.314999580E0,-4.361999989E0,1.253999949E0,9.473055357E0
4.276104206E0,-8.682999611E0,-5.434999943E0,-3.052999973E0,1.068899039E1
4.281085208E0,-9.623000145E0,-6.790999889E0,-8.553000450E0,1.455587950E1
4.286066442E0,-1.083500004E1,-8.123000145E0,-1.385499954E1,1.937372885E1
4.291047598E0,-1.169600010E1,-8.597999573E0,-1.422000027E1,2.032068952E1
4.296028598E0,-1.135999966E1,-7.853000164E0,-8.824999809E0,1.638901539E1
4.301009745E0,-1.059500027E1,-7.185999870E0,-3.892999887E0,1.338088461E1
4.305990976E0,-9.935999870E0,-6.999000072E0,-2.674000025E0,1.244429072E1
4.310971988E0,-9.156999588E0,-7.709000111E0,-6.625999928E0,1.368149112E1
4.315953139E0,-3.608999968E0,-6.703999996E0,2.330699921E1,2.451906827E1
4.320934141E0,-5.248000145E0,-5.955999851E0,-6.849900055E1,6.895743989E1
4.325915360E0,-6.488999844E0,-6.287000179E0,-4.029299927E1,4.129357432E1
4.330896285E0,-9.442000389E0,-4.310999870E0,-4.578000069E0,1.134434555E1
4.335877452E0,-9.064000130E0,-3.763999939E0,6.389999986E-1,9.835248593E0
4.340858683E0,-8.777999878E0,-3.451999903E0,1.174000025E0,9.505149196E0
4.345839685E0,-8.701000214E0,-3.147000074E0,-6.259999871E-1,9.273774322E0
4.350820837E0,-8.435999870E0,-2.832999945E0,-2.936000109E0,9.370809951E0
4.355801839E0,-7.764999866E0,-2.829999924E0,-2.326999903E0,8.585979912E0
4.360783077E0,-8.053000450E0,-3.039000034E0,1.720000058E-1,8.609060428E0
4.365764232E0,-8.295000076E0,-3.173000097E0,1.159000039E0,8.956463419E0
4.370745247E0,-8.260999680E0,-3.280999899E0,7.900000215E-1,8.923742269E0
4.375726399E0,-7.905000210E0,-3.427999973E0,4.670000076E-1,8.628922363E0
4.380707630E0,-7.435999870E0,-3.747999907E0,-1.052200031E1,1.341842345E1
4.385688521E0,-9.890999794E0,-3.776999950E0,-3.948099899E1,4.087599402E1
4.390669750E0,-1.250500011E1,-2.967000008E0,-1.805699921E1,2.216378436E1
4.395650752E0,-1.035499954E1,-2.854000092E0,-3.069999933E0,1.117122337E1
4.400631928E0,-8.748999596E0,-2.806999922E0,1.459999979E-1,9.189426450E0
4.405612930E0,-7.754000187E0,-2.811000109E0,6.959999800E-1,8.277116435E0
4.410594149E0,-7.337999821E0,-2.880000114E0,-7.500000298E-2,7.883290368E0
4.415575305E0,-7.425000191E0,-2.887000084E0,-2.881000042E0,8.471455516E0
4.420556305E0,-7.632999897E0,-2.782000065E0,-8.602000237E0,1.183201673E1
4.425537461E0,-8.760000229E0,-2.678999901E0,-1.333399963E1,1.617745934E1
4.430518463E0,-1.379999995E0,4.100000113E-2,-3.943000078E0,4.177718349E0
4.435499692E0,4.530000091E-1,2.660000026E-1,3.149999976E-1,6.125275570E-1
4.440480829E0,9.350000024E-1,3.799999878E-2,1.600000024E0,1.853555794E0
4.445461829E0,1.217000008E0,-1.469999999E-1,1.552999973E0,1.978511293E0
4.450442981E0,1.046000004E0,-2.730000019E-1,5.600000024E-1,1.217474851E0
4.455424212E0,6.230000257E-1,-1.209999993E-1,-5.379999876E-1,8.319940015E-1
4.460405137E0,2.179999948E-1,1.720000058E-1,-1.080999970E0,1.116095397E0
4.465386380E0,3.840000033E-1,2.419999987E-1,-4.889999926E-1,6.671888748E-1
4.470367382E0,7.870000005E-1,1.999999955E-2,2.469999939E-1,8.250927207E-1
4.475348533E0,8.209999800E-1,5.000000075E-2,3.089999855E-1,8.786478010E-1
4.480329511E0,5.889999866E-1,1.889999956E-1,-1.299999952E-1,6.320933328E-1
4.485310740E0,5.130000114E-1,2.189999968E-1,-3.750000000E-1,6.721272278E-1
4.490291906E0,6.140000224E-1,2.220000029E-1,-1.829999983E-1,6.780627022E-1
4.495272906E0,6.650000215E-1,1.519999951E-1,3.200000152E-2,6.829004519E-1
4.500254058E0,6.230000257E-1,1.250000000E-1,-3.400000185E-2,6.363254138E-1
4.505235298E0,5.809999704E-1,1.120000035E-1,-2.109999955E-1,6.281926174E-1
4.510216300E0,6.010000110E-1,6.700000167E-2,-1.580000073E-1,6.250232121E-1
4.515197452E0,6.370000243E-1,3.400000185E-2,-5.299999937E-2,6.401047032E-1
4.520178445E0,6.069999933E-1,1.400000043E-2,-8.900000155E-2,6.136497309E-1
4.525159673E0,5.879999995E-1,-2.000000095E-3,-1.539999992E-1,6.078355034E-1
4.530140819E0,6.029999852E-1,-3.500000015E-2,-1.209999993E-1,6.160154073E-1
4.535121819E0,6.110000014E-1,-6.199999899E-2,-9.899999946E-2,6.220659141E-1
4.540102942E0,6.039999723E-1,-6.400000304E-2,-1.110000014E-1,6.174406589E-1
4.545084173E0,5.849999785E-1,-8.699999750E-2,-1.379999965E-1,6.073203220E-1
4.550065098E0,5.950000286E-1,-1.030000001E-1,-1.140000001E-1,6.145160975E-1
4.555046327E0,6.069999933E-1,-1.030000001E-1,-9.700000286E-2,6.232712030E-1
4.560027329E0,5.920000076E-1,-1.180000007E-1,-1.169999987E-1,6.148796703E-1
4.565008476E0,5.799999833E-1,-1.270000041E-1,-1.070000008E-1,6.033058775E-1
4.569989478E0,5.799999833E-1,-1.449999958E-1,-1.169999987E-1,6.091912500E-1
4.574970630E0,5.830000043E-1,-1.449999958E-1,-1.120000035E-1,6.111121047E-1
4.579951846E0,5.820000172E-1,-1.519999951E-1,-1.220000014E-1,6.137687014E-1
4.584932848E0,5.730000138E-1,-1.580000073E-1,-1.270000041E-1,6.078009700E-1
4.589914038E0,5.680000186E-1,-1.580000073E-1,-1.030000001E-1,5.984956336E-1
4.594895040E0,5.120000243E-1,-1.360000074E-1,-1.120000035E-1,5.414647059E-1
4.599876269E0,1.099999994E-2,-6.000000052E-3,-9.399999678E-2,9.483142620E-2
4.604857425E0,8.000000380E-3,-9.999999776E-3,-9.600000083E-2,9.685040094E-2
4.609838425E0,1.799999923E-2,-1.999999955E-2,-1.010000035E-1,1.045227280E-1
4.614819577E0,8.000000380E-3,-9.999999776E-3,-9.099999815E-2,9.189667929E-2
4.619800822E0,1.000000047E-3,-1.300000027E-2,-8.699999750E-2,8.797158389E-2
4.624781824E0,1.000000047E-3,-1.000000047E-3,-9.600000083E-2,9.601041694E-2
4.629762980E0,1.300000027E-2,-9.999999776E-3,-9.600000083E-2,9.739096551E-2
4.634743982E0,1.499999966E-2,-1.300000027E-2,-8.699999750E-2,8.923564065E-2
4.639725134E0,6.000000052E-3,3.000000026E-3,-7.999999821E-2,8.028075557E-2
4.644706375E0,8.000000380E-3,0.000000000E0,-7.999999821E-2,8.039900323E-2
4.649687377E0,8.000000380E-3,-9.999999776E-3,-1.030000001E-1,1.037930635E-1
4.654668529E0,1.499999966E-2,-1.300000027E-2,-1.059999987E-1,1.078424765E-1
4.659649550E0,6.000000052E-3,-3.000000026E-3,-1.129999980E-1,1.131989380E-1
4.664630702E0,1.099999994E-2,-3.000000026E-3,-9.600000083E-2,9.667471313E-2
4.669611949E0,1.099999994E-2,-8.000000380E-3,-8.900000155E-2,9.003332872E-2
4.674592951E0,2.000000095E-3,-1.499999966E-2,-1.010000035E-1,1.021273749E-1
4.679574102E0,4.000000190E-3,-1.300000027E-2,-1.080000028E-1,1.088531149E-1
4.684555113E0,1.799999923E-2,-1.799999923E-2,-1.010000035E-1,1.041585362E-1
4.689536342E0,1.300000027E-2,-1.300000027E-2,-1.030000001E-1,1.046279123E-1
4.694517498E0,8.999999613E-3,-1.600000076E-2,-1.080000028E-1,1.095490786E-1
4.699498484E0,8.999999613E-3,-1.099999994E-2,-1.030000001E-1,1.039759588E-1
4.704479636E0,4.000000190E-3,-1.099999994E-2,-9.399999678E-2,9.472591723E-2
4.709460867E0,1.400000043E-2,-8.000000380E-3,-1.080000028E-1,1.091970724E-1
4.714441869E0,1.899999939E-2,-8.000000380E-3,-8.699999750E-2,8.940916926E-2
4.719423021E0,1.400000043E-2,-6.000000052E-3,-8.399999887E-2,8.536978284E-2
4.724404023E0,8.999999613E-3,-1.099999994E-2,-1.129999980E-1,1.138902961E-1
4.729385174E0,8.999999613E-3,-6.000000052E-3,-1.010000035E-1,1.015775600E-1
4.734366176E0,4.000000190E-3,-1.099999994E-2,-1.110000014E-1,1.116154125E-1
4.739347405E0,-2.000000095E-3,-2.700000070E-2,-1.080000028E-1,1.113418189E-1
4.744328561E0,4.999999888E-3,-1.999999955E-2,-9.399999678E-2,9.623408635E-2
4.749309575E0,1.200000010E-2,-3.000000026E-3,-9.600000083E-2,9.679359567E-2
4.754290727E0,1.200000010E-2,-8.000000380E-3,-9.600000083E-2,9.707728967E-2
4.759271958E0,2.000000095E-3,-8.000000380E-3,-9.600000083E-2,9.635351663E-2
4.764252960E0,1.499999966E-2,-1.000000047E-3,-1.030000001E-1,1.040913061E-1
4.769234112E0,7.000000216E-3,-3.000000026E-3,-9.600000083E-2,9.630161039E-2
4.774215114E0,4.999999888E-3,-6.000000052E-3,-1.010000035E-1,1.013015336E-1
4.779196246E0,-1.000000047E-3,-1.300000027E-2,-9.899999946E-2,9.985489423E-2
4.784177248E0,8.000000380E-3,-1.000000047E-3,-1.080000028E-1,1.083005107E-1
4.789158477E0,1.200000010E-2,-8.000000380E-3,-9.399999678E-2,9.509994429E-2
4.794139633E0,9.999999776E-3,-8.000000380E-3,-9.399999678E-2,9.486832662E-2
4.799120633E0,3.000000026E-3,-1.499999966E-2,-1.030000001E-1,1.041297269E-1
4.804101756E0,3.000000026E-3,-1.300000027E-2,-8.900000155E-2,8.999444585E-2
4.809082758E0,4.999999888E-3,-8.000000380E-3,-1.059999987E-1,1.064189820E-1
4.814063987E0,1.300000027E-2,-6.000000052E-3,-9.399999678E-2,9.508417009E-2
4.819045157E0,-1.000000047E-3,-6.000000052E-3,-9.600000083E-2,9.619251614E-2
4.824026157E0,8.000000380E-3,-6.000000052E-3,-8.900000155E-2,8.956003731E-2
4.829007380E0,6.000000052E-3,-1.300000027E-2,-9.600000083E-2,9.706183682E-2
4.833988536E0,8.000000380E-3,-1.099999994E-2,-1.110000014E-1,1.118302299E-1
4.838969536E0,3.000000026E-3,-8.000000380E-3,-1.030000001E-1,1.033537616E-1
4.843950655E0,8.000000380E-3,-1.200000010E-2,-8.900000155E-2,9.016096874E-2
4.848931886E0,9.999999776E-3,-1.499999966E-2,-1.030000001E-1,1.045657688E-1
4.853912888E0,9.999999776E-3,-8.000000380E-3,-9.899999946E-2,9.982484608E-2
4.858893810E0,1.499999966E-2,-9.999999776E-3,-1.010000035E-1,1.025962996E-1
4.863875039E0,1.799999923E-2,-1.700000092E-2,-1.080000028E-1,1.108016273E-1
4.868856179E0,4.000000190E-3,-1.200000010E-2,-1.059999987E-1,1.067520479E-1
4.873837181E0,-4.999999888E-3,-1.499999966E-2,-1.010000035E-1,1.022301360E-1
4.878818409E0,4.000000190E-3,-1.300000027E-2,-1.059999987E-1,1.068690776E-1
4.883799554E0,1.600000076E-2,-1.499999966E-2,-9.099999815E-2,9.360555367E-2
4.888780554E0,1.000000047E-3,-4.999999888E-3,-1.129999980E-1,1.131149838E-1
4.893761706E0,0.000000000E0,-1.499999966E-2,-9.899999946E-2,1.001299150E-1
4.898742952E0,6.000000052E-3,-1.700000092E-2,-1.030000001E-1,1.045657690E-1
4.903723954E0,8.999999613E-3,-1.300000027E-2,-9.899999946E-2,1.002546752E-1
