"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.571811859E1,-3.927000046E0,-6.473999977E0,-2.460000068E-1,7.575917177E0
1.572309951E1,-3.234999895E0,-6.578999996E0,-1.088000059E0,7.411626637E0
1.572808044E1,-2.775000095E0,-6.690999985E0,-1.824000001E0,7.469744462E0
1.573306138E1,-2.635999918E0,-6.789000034E0,-2.299999952E0,7.637343571E0
1.573804230E1,-2.769999981E0,-6.921999931E0,-2.483999968E0,7.858577402E0
1.574302322E1,-3.032000065E0,-7.073999882E0,-2.321000099E0,8.038752402E0
1.574800417E1,-3.275000095E0,-7.239999771E0,-1.899000049E0,8.170032038E0
1.575298509E1,-3.411999941E0,-7.348999977E0,-1.338000059E0,8.212173185E0
1.575796601E1,-3.467999935E0,-7.355999947E0,-1.054000020E0,8.200528935E0
1.576294693E1,-3.394999981E0,-7.215000153E0,-1.182999969E0,8.061125294E0
1.576792810E1,-3.292000055E0,-6.919000149E0,-1.460999966E0,7.800278734E0
1.577290902E1,-3.193000078E0,-6.491000175E0,-1.748000026E0,7.442031770E0
1.577788992E1,-3.190999985E0,-6.012000084E0,-2.062999964E0,7.112144175E0
1.578287084E1,-3.155999899E0,-5.564000130E0,-2.361000061E0,6.818559532E0
1.578785153E1,-3.089999914E0,-5.175000191E0,-2.661000013E0,6.588599814E0
1.579283271E1,-2.982000113E0,-4.822999954E0,-3.053999901E0,6.440541019E0
1.579781363E1,-2.869999886E0,-4.498000145E0,-3.405999899E0,6.330066347E0
1.580279456E1,-2.812999964E0,-4.173999786E0,-3.611000061E0,6.194720692E0
1.580777548E1,-2.766999960E0,-3.888000011E0,-3.687000036E0,6.030489378E0
1.581275641E1,-2.706000090E0,-3.558000088E0,-3.704999924E0,5.805930205E0
1.581773734E1,-2.519999981E0,-3.163000107E0,-3.621999979E0,5.428982725E0
1.582271826E1,-2.273000002E0,-2.711999893E0,-3.378999949E0,4.892761294E0
1.582769919E1,-1.980999947E0,-2.269000053E0,-3.022000074E0,4.266755967E0
1.583268012E1,-1.728000045E0,-1.896999955E0,-2.630000114E0,3.674437860E0
1.583766104E1,-1.547999978E0,-1.605000019E0,-2.243000031E0,3.162811744E0
1.584264197E1,-1.452000022E0,-1.289999962E0,-1.902999997E0,2.719156662E0
1.584762286E1,-1.465999961E0,-9.559999704E-1,-1.644000053E0,2.401213861E0
1.585260386E1,-1.402999997E0,-6.460000277E-1,-1.404999971E0,2.088001424E0
1.585758479E1,-1.175999999E0,-3.370000124E-1,-1.115000010E0,1.655225068E0
1.586256564E1,-9.070000052E-1,-3.599999845E-2,-7.779999971E-1,1.195503662E0
1.586754664E1,-7.099999785E-1,2.150000036E-1,-6.460000277E-1,9.836874538E-1
1.587252758E1,-5.960000157E-1,4.339999855E-1,-6.750000119E-1,9.995984305E-1
1.587750843E1,-4.979999959E-1,6.090000272E-1,-7.500000000E-1,1.086915373E0
1.588248943E1,-2.329999954E-1,7.699999809E-1,-7.889999747E-1,1.126814061E0
1.588747031E1,-3.799999878E-2,9.679999948E-1,-8.009999990E-1,1.257007951E0
1.589245123E1,1.140000001E-1,9.520000219E-1,-6.909999847E-1,1.181854907E0
1.589743215E1,2.689999938E-1,7.860000134E-1,-5.220000148E-1,9.811427180E-1
1.590241308E1,3.849999905E-1,6.790000200E-1,-2.300000042E-1,8.137358427E-1
1.590739400E1,5.400000215E-1,5.899999738E-1,-1.700000092E-2,7.999931201E-1
1.591237490E1,7.059999704E-1,4.990000129E-1,-4.000000190E-3,8.645536254E-1
1.591735582E1,7.810000181E-1,3.889999986E-1,-1.659999937E-1,8.881655392E-1
1.592233674E1,8.859999776E-1,2.029999942E-1,-3.770000041E-1,9.840396135E-1
1.592731769E1,1.032999992E0,-7.699999958E-2,-5.550000072E-1,1.175177856E0
1.593229861E1,1.090000033E0,-3.120000064E-1,-6.330000162E-1,1.298511878E0
1.593727954E1,9.689999819E-1,-3.980000019E-1,-6.480000019E-1,1.231774723E0
1.594226046E1,7.620000243E-1,-4.469999969E-1,-5.740000010E-1,1.053531696E0
1.594724162E1,5.839999914E-1,-6.240000129E-1,-3.240000010E-1,9.140065682E-1
1.595222233E1,4.289999902E-1,-8.579999804E-1,1.459999979E-1,9.703200284E-1
1.595720325E1,2.310000062E-1,-1.083999991E0,8.579999804E-1,1.401635099E0
1.596218417E1,6.899999827E-2,-1.202999949E0,1.723999977E0,2.103365351E0
1.596716530E1,-3.099999949E-2,-1.266000032E0,2.756000042E0,3.033027087E0
1.597214623E1,-9.000000358E-2,-1.195999980E0,3.871000051E0,4.052549488E0
1.597712713E1,-1.289999932E-1,-1.100999951E0,4.894000053E0,5.017975529E0
1.598210806E1,-2.099999934E-1,-1.077999949E0,5.811999798E0,5.914856341E0
1.598708898E1,-3.370000124E-1,-1.121000051E0,6.677999973E0,6.779815172E0
1.599206992E1,-4.860000014E-1,-1.154999971E0,7.545000076E0,7.648349305E0
1.599705084E1,-6.600000262E-1,-1.180999994E0,8.310999870E0,8.420396657E0
1.600203176E1,-7.760000229E-1,-1.304999948E0,8.998999596E0,9.126181821E0
1.600701268E1,-8.450000286E-1,-1.465000033E0,9.725000381E0,9.870961583E0
1.601199361E1,-9.649999738E-1,-1.603999972E0,1.044900036E1,1.061534970E1
1.601697454E1,-1.128000021E0,-1.600999951E0,1.114299965E1,1.131379804E1
1.602195546E1,-1.197999954E0,-1.562999964E0,1.174699974E1,1.191092673E1
1.602693639E1,-1.220999956E0,-1.592000008E0,1.221100044E1,1.237472572E1
1.603191730E1,-1.230999947E0,-1.690000057E0,1.253999996E1,1.271310584E1
1.603689822E1,-1.317999959E0,-1.756000042E0,1.266600037E1,1.285489110E1
1.604187914E1,-1.453999996E0,-1.738999963E0,1.258399963E1,1.278652743E1
1.604686006E1,-1.557999969E0,-1.679999948E0,1.231499958E1,1.252633140E1
1.605184106E1,-1.597000003E0,-1.680999994E0,1.190400028E1,1.212771177E1
1.605682200E1,-1.597000003E0,-1.754999995E0,1.134000015E1,1.158559612E1
1.606180292E1,-1.710000038E0,-1.786000013E0,1.068999958E1,1.097223711E1
1.606678385E1,-1.784999967E0,-1.741999984E0,1.016399956E1,1.046554709E1
1.607176467E1,-1.682000041E0,-1.718999982E0,9.833999634E0,1.012381518E1
1.607674566E1,-1.506999969E0,-1.703999996E0,9.651000023E0,9.915466017E0
1.608172659E1,-1.296000004E0,-1.687000036E0,9.550000191E0,9.784073220E0
1.608670750E1,-1.090000033E0,-1.626999974E0,9.550999641E0,9.749708875E0
1.609168843E1,-9.929999709E-1,-1.480000019E0,9.553999901E0,9.718814902E0
1.609666939E1,-9.929999709E-1,-1.299000025E0,9.595999718E0,9.734303292E0
1.610165031E1,-9.980000257E-1,-1.016999960E0,9.562999725E0,9.668570562E0
1.610663123E1,-9.449999928E-1,-7.799999714E-1,9.409999847E0,9.489442664E0
1.611161216E1,-8.240000010E-1,-6.150000095E-1,9.223999977E0,9.281130135E0
1.611659308E1,-7.049999833E-1,-4.729999900E-1,9.055000305E0,9.094711897E0
1.612157401E1,-5.440000296E-1,-3.240000010E-1,8.850999832E0,8.873618769E0
1.612655493E1,-2.840000093E-1,-1.870000064E-1,8.585000038E0,8.591731529E0
1.613153585E1,4.399999976E-2,-7.800000161E-2,8.340999603E0,8.341480347E0
1.613651677E1,3.630000055E-1,2.300000004E-2,8.074999809E0,8.083187485E0
1.614149769E1,7.379999757E-1,1.030000001E-1,7.752999783E0,7.788726378E0
1.614647861E1,1.106999993E0,1.389999986E-1,7.537000179E0,7.619129982E0
1.615145952E1,1.422000051E0,1.650000066E-1,7.392000198E0,7.529341012E0
1.615644044E1,1.628999949E0,2.109999955E-1,7.301000118E0,7.483499486E0
1.616142160E1,1.764000058E0,2.529999912E-1,7.222000122E0,7.438614855E0
1.616640249E1,1.889000058E0,2.579999864E-1,7.190999985E0,7.439446619E0
1.617138341E1,2.053999901E0,2.460000068E-1,7.256000042E0,7.545128773E0
1.617636436E1,2.168999910E0,2.179999948E-1,7.339000225E0,7.655913330E0
1.618134528E1,2.196000099E0,2.210000008E-1,7.289000034E0,7.615824245E0
1.618632620E1,2.200000048E0,2.179999948E-1,7.192999840E0,7.525076139E0
1.619130714E1,2.312000036E0,1.550000012E-1,7.102000237E0,7.470460262E0
1.619628807E1,2.507999897E0,8.500000089E-2,7.071000099E0,7.503088090E0
1.620126899E1,2.651999950E0,5.600000173E-2,7.026000023E0,7.510054331E0
1.620624990E1,2.713999987E0,6.599999964E-2,6.841000080E0,7.359988724E0
1.621123082E1,2.809999943E0,5.999999866E-2,6.524000168E0,7.103680586E0
1.621621174E1,2.951999903E0,3.599999845E-2,6.077000141E0,6.756147581E0
1.622119267E1,3.137000084E0,1.700000092E-2,5.561999798E0,6.385679312E0
1.622617359E1,3.352999926E0,-5.200000107E-2,5.080999851E0,6.087846252E0
1.623115446E1,3.569999933E0,-9.399999678E-2,4.664999962E0,5.875028525E0
1.623613538E1,3.697000027E0,-1.110000014E-1,4.278999805E0,5.655967604E0
1.624111638E1,3.742000103E0,-1.140000001E-1,3.885999918E0,5.395975920E0
1.624609730E1,3.668999910E0,-1.529999971E-1,3.576999903E0,5.126392264E0
1.625107823E1,3.545000076E0,-2.080000043E-1,3.313999891E0,4.857250747E0
1.625605914E1,3.365999937E0,-2.599999905E-1,3.174999952E0,4.634455768E0
1.626104006E1,3.178999901E0,-3.319999874E-1,3.187000036E0,4.513671852E0
1.626602098E1,2.900000095E0,-4.000000060E-1,3.298000097E0,4.409853195E0
1.627100189E1,2.611999989E0,-5.099999905E-1,3.450999975E0,4.357986319E0
1.627598281E1,2.365999937E0,-6.620000005E-1,3.642999887E0,4.394046869E0
1.628096373E1,2.174000025E0,-8.939999938E-1,3.849999905E0,4.510877006E0
1.628594466E1,1.945999980E0,-1.113000035E0,4.067999840E0,4.644815141E0
1.629092558E1,1.682999969E0,-1.378000021E0,4.201000214E0,4.730726767E0
1.629590650E1,1.383000016E0,-1.590999961E0,4.221000195E0,4.718136556E0
1.630088742E1,1.151999950E0,-1.708999991E0,4.159999847E0,4.642562179E0
1.630586834E1,9.599999785E-1,-1.779999971E0,4.000000000E0,4.482186950E0
1.631084925E1,8.439999819E-1,-1.860999942E0,3.779000044E0,4.296102662E0
1.631583040E1,8.199999928E-1,-1.937000036E0,3.545000076E0,4.122061944E0
1.632081133E1,7.960000038E-1,-2.036000013E0,3.286000013E0,3.946733858E0
1.632579223E1,7.070000172E-1,-2.151000023E0,2.907000065E0,3.684738729E0
1.633077316E1,6.800000072E-1,-2.244999886E0,2.502000093E0,3.429639772E0
1.633575390E1,7.350000143E-1,-2.364000082E0,2.079999924E0,3.233437968E0
1.634073505E1,7.860000134E-1,-2.497999907E0,1.659000039E0,3.100013013E0
1.634571597E1,8.429999948E-1,-2.648000002E0,1.207999945E0,3.030151295E0
1.635069689E1,9.120000005E-1,-2.788000107E0,8.069999814E-1,3.042357238E0
1.635567782E1,9.369999766E-1,-2.900000095E0,4.359999895E-1,3.078646699E0
1.636065871E1,9.700000286E-1,-2.967999935E0,1.080000028E-1,3.124353961E0
1.636563964E1,1.034999967E0,-3.033999920E0,-6.899999827E-2,3.206421907E0
1.637062056E1,1.115000010E0,-3.154999971E0,-1.490000039E-1,3.349544871E0
1.637560148E1,1.223000050E0,-3.266999960E0,-1.309999973E-1,3.490870788E0
1.638058241E1,1.332000017E0,-3.361000061E0,-1.049999967E-1,3.616845373E0
1.638556333E1,1.432999969E0,-3.430999994E0,-4.399999976E-2,3.718492419E0
1.639054425E1,1.559000015E0,-3.512000084E0,-1.799999923E-2,3.842518658E0
1.639552523E1,1.659000039E0,-3.586999893E0,-1.010000035E-1,3.953359377E0
1.640050615E1,1.802999973E0,-3.680999994E0,-2.160000056E-1,4.104537229E0
1.640548708E1,2.006000042E0,-3.845000029E0,-3.440000117E-1,4.350447954E0
1.641046793E1,2.176000118E0,-4.064000130E0,-5.120000243E-1,4.638234319E0
1.641544892E1,2.224999905E0,-4.297999859E0,-6.899999976E-1,4.888714285E0
1.642042985E1,2.217999935E0,-4.512000084E0,-8.510000110E-1,5.099202829E0
1.642541075E1,2.230000019E0,-4.695000172E0,-1.014000058E0,5.295670195E0
1.643039167E1,2.365999937E0,-4.881000042E0,-1.115000010E0,5.537629649E0
1.643537264E1,2.608000040E0,-5.110000134E0,-1.187999964E0,5.858763478E0
1.644035357E1,2.812000036E0,-5.331999779E0,-1.246999979E0,6.155694501E0
1.644533449E1,2.964999914E0,-5.604000092E0,-1.243999958E0,6.460926978E0
1.645031541E1,3.085000038E0,-5.844999790E0,-1.330000043E0,6.741672485E0
1.645529633E1,3.193000078E0,-6.017000198E0,-1.488999963E0,6.972564935E0
1.646027725E1,3.246999979E0,-6.122000217E0,-1.759999990E0,7.149789891E0
1.646525820E1,3.348999977E0,-6.186999798E0,-2.016000032E0,7.318403069E0
1.647023912E1,3.448999882E0,-6.302000046E0,-2.220999956E0,7.519550889E0
1.647522007E1,3.505000114E0,-6.441999912E0,-2.440999985E0,7.729351176E0
1.648020099E1,3.535000086E0,-6.610000134E0,-2.660000086E0,7.953862447E0
1.648518191E1,3.503000021E0,-6.764999866E0,-2.880000114E0,8.144362038E0
1.649016285E1,3.418999910E0,-6.875999928E0,-3.038000107E0,8.258231048E0
1.649514400E1,3.394000053E0,-6.972000122E0,-3.075999975E0,8.342049983E0
1.650012493E1,3.433000088E0,-7.065000057E0,-3.048000097E0,8.425557549E0
1.650510585E1,3.493000031E0,-7.162000179E0,-2.861000061E0,8.466440641E0
1.651008677E1,3.559000015E0,-7.261000156E0,-2.522000074E0,8.470483384E0
1.651506771E1,3.674000025E0,-7.339000225E0,-2.161999941E0,8.487251866E0
1.652004863E1,3.878000021E0,-7.414000034E0,-1.664000034E0,8.530836816E0
1.652502955E1,4.162000179E0,-7.519999981E0,-1.085000038E0,8.663132822E0
1.653001048E1,4.519000053E0,-7.679999828E0,-5.830000043E-1,8.929929891E0
1.653499140E1,4.850999832E0,-7.900000095E0,-2.240000069E-1,9.273207475E0
1.653997232E1,5.094999790E0,-8.135000229E0,-5.900000036E-2,9.598996436E0
1.654495322E1,5.214000225E0,-8.303999901E0,-6.000000052E-3,9.805215383E0
1.654993414E1,5.359000206E0,-8.427000046E0,6.700000167E-2,9.986876488E0
1.655491508E1,5.559000015E0,-8.545999527E0,7.599999756E-2,1.019521285E1
1.655989600E1,5.800000191E0,-8.663999557E0,-2.199999988E-2,1.042618696E1
1.656487693E1,6.026999950E0,-8.717000008E0,-1.920000017E-1,1.059941892E1
1.656985796E1,6.175000191E0,-8.734000206E0,-4.029999971E-1,1.070400841E1
1.657483888E1,6.190999985E0,-8.732000351E0,-6.729999781E-1,1.072516853E1
1.657981981E1,6.214000225E0,-8.654000282E0,-8.690000176E-1,1.068927877E1
1.658480067E1,6.335000038E0,-8.602000237E0,-9.139999747E-1,1.072203477E1
1.658978159E1,6.626999855E0,-8.637000084E0,-8.899999857E-1,1.092277426E1
1.659476260E1,6.969999790E0,-8.697999954E0,-8.339999914E-1,1.117728304E1
1.659974352E1,7.236000061E0,-8.741000175E0,-7.689999938E-1,1.137348416E1
1.660472445E1,7.526000023E0,-8.782999992E0,-7.429999709E-1,1.159024651E1
1.660970537E1,7.873000145E0,-8.862000465E0,-5.559999943E-1,1.186711083E1
1.661468629E1,8.168999672E0,-8.953000069E0,-2.460000068E-1,1.212226389E1
1.661966722E1,8.357000351E0,-9.027000427E0,-2.199999988E-2,1.230149079E1
1.662464813E1,8.423999786E0,-9.126000404E0,1.040000021E-1,1.242008340E1
1.662962906E1,8.432999611E0,-9.234000206E0,2.129999995E-1,1.250710243E1
1.663461001E1,8.404000282E0,-9.284999847E0,3.810000122E-1,1.252930979E1
1.663959117E1,8.225999832E0,-9.321999550E0,6.370000243E-1,1.244879584E1
1.664457209E1,7.880000114E0,-9.487000465E0,8.980000019E-1,1.236543504E1
1.664955277E1,7.448999882E0,-9.675999641E0,1.235000014E0,1.227345890E1
1.665453392E1,7.013000011E0,-9.847999573E0,1.718000054E0,1.221133854E1
1.665951484E1,6.567999840E0,-9.996000290E0,2.301000118E0,1.218003470E1
1.666449579E1,6.035999775E0,-1.016199970E1,2.838999987E0,1.215563458E1
1.666947671E1,5.491000175E0,-1.036299992E1,3.282000065E0,1.217843892E1
1.667445761E1,5.067999840E0,-1.064599991E1,3.634999990E0,1.233836137E1
1.667943853E1,4.755000114E0,-1.102200031E1,3.809000015E0,1.259376822E1
1.668441946E1,4.460999966E0,-1.139000034E1,3.811000109E0,1.281235148E1
1.668940036E1,4.079999924E0,-1.165400028E1,3.525000095E0,1.284086242E1
1.669438129E1,3.707000017E0,-1.175500011E1,3.023999929E0,1.269119586E1
1.669936221E1,3.487999916E0,-1.172999954E1,2.401000023E0,1.247091952E1
1.670434311E1,3.538000107E0,-1.169499969E1,1.649000049E0,1.232921992E1
1.670932404E1,3.769999981E0,-1.167599964E1,8.909999728E-1,1.230185955E1
1.671430504E1,4.139999866E0,-1.174100018E1,1.539999992E-1,1.245047790E1
1.671928596E1,4.739999771E0,-1.196100044E1,-4.760000110E-1,1.287477011E1
1.672426681E1,5.443999767E0,-1.226399994E1,-9.039999843E-1,1.344842162E1
1.672924773E1,6.122000217E0,-1.243500042E1,-1.151999950E0,1.390809929E1
1.673422872E1,6.704999924E0,-1.245199966E1,-1.266999960E0,1.419910591E1
1.673920965E1,7.211999893E0,-1.256299973E1,-1.337000012E0,1.454749028E1
1.674419060E1,7.836999893E0,-1.279100037E1,-1.351999998E0,1.506174497E1
1.674917152E1,8.479000092E0,-1.294200039E1,-1.460999966E0,1.554102112E1
1.675415245E1,8.888999939E0,-1.290499973E1,-1.789999962E0,1.577204609E1
1.675913337E1,9.041000366E0,-1.263599968E1,-2.323999882E0,1.571016076E1
1.676411429E1,9.053999901E0,-1.236100006E1,-3.046999931E0,1.562221000E1
1.676909518E1,9.092000008E0,-1.220600033E1,-3.891999960E0,1.570982405E1
1.677407611E1,9.123000145E0,-1.220199966E1,-4.869999886E0,1.599483749E1
1.677905703E1,8.852000237E0,-1.231999969E1,-6.012000084E0,1.631822434E1
1.678403817E1,8.027999878E0,-1.245199966E1,-7.211999893E0,1.647768249E1
1.678901886E1,6.663000107E0,-1.235400009E1,-8.411000252E0,1.636342916E1
1.679400001E1,4.875000000E0,-1.184399986E1,-9.631999969E0,1.602564760E1
1.679898094E1,2.948999882E0,-1.114599991E1,-1.080599976E1,1.580188422E1
1.680396163E1,1.276999950E0,-1.056499958E1,-1.192599964E1,1.598372336E1
1.680894278E1,1.640000045E-1,-1.021800041E1,-1.297700024E1,1.651777720E1
1.681392370E1,-2.870000005E-1,-9.902000427E0,-1.365999985E1,1.687387262E1
1.681890463E1,-1.659999937E-1,-9.454000473E0,-1.362899971E1,1.658780619E1
1.682388559E1,6.800000072E-1,-9.461000443E0,-1.316399956E1,1.622540643E1
1.682886651E1,1.601999998E0,-9.586999893E0,-1.301799965E1,1.624639301E1
1.683384744E1,2.203999996E0,-9.244999886E0,-1.245899963E1,1.567017265E1
1.683882836E1,2.726999998E0,-8.637000084E0,-1.133399963E1,1.450840609E1
1.684380929E1,2.769000053E0,-7.948999882E0,-1.032400036E1,1.332062100E1
1.684879018E1,2.592000008E0,-7.374000072E0,-9.397000313E0,1.222284566E1
1.685377118E1,2.441999912E0,-7.125000000E0,-8.397000313E0,1.128000899E1
1.685875203E1,2.380000114E0,-7.263999939E0,-7.451000214E0,1.067461942E1
1.686373295E1,2.480000019E0,-7.731999874E0,-6.606999874E0,1.046836518E1
1.686871388E1,2.690000057E0,-8.359000206E0,-5.848000050E0,1.055026489E1
1.687369486E1,2.750999928E0,-8.873999596E0,-5.223000050E0,1.065812361E1
1.687867579E1,2.688999891E0,-9.064999580E0,-4.902999878E0,1.065102557E1
1.688365671E1,2.671999931E0,-8.901000023E0,-5.047999859E0,1.057590127E1
1.688863763E1,2.832999945E0,-8.644000053E0,-5.782000065E0,1.077850409E1
1.689361855E1,3.176000118E0,-8.512999535E0,-7.013999939E0,1.147842903E1
1.689859948E1,3.490999937E0,-8.333999634E0,-8.397000313E0,1.233500080E1
1.690358041E1,3.641999960E0,-8.015999794E0,-9.663999557E0,1.307338150E1
1.690856133E1,3.703999996E0,-7.697000027E0,-1.080300045E1,1.377200944E1
1.691354228E1,3.703999996E0,-7.395999908E0,-1.191699982E1,1.450638877E1
1.691852320E1,3.717999935E0,-7.147999763E0,-1.301599979E1,1.530796116E1
1.692350413E1,3.703000069E0,-7.044000149E0,-1.410299969E1,1.619335505E1
1.692848508E1,3.641000032E0,-6.835000038E0,-1.506499958E1,1.693895862E1
1.693346600E1,3.528000116E0,-6.540999889E0,-1.575399971E1,1.741895437E1
1.693844715E1,3.438999891E0,-6.340000153E0,-1.628400040E1,1.780985657E1
1.694342809E1,3.323999882E0,-6.209000111E0,-1.678700066E1,1.820450627E1
1.694840902E1,3.095000029E0,-6.098000050E0,-1.720100021E1,1.851051156E1
1.695338994E1,2.694999933E0,-6.011000156E0,-1.742700005E1,1.863049860E1
1.695837086E1,2.217000008E0,-6.002999783E0,-1.744799995E1,1.858450424E1
1.696335179E1,1.860000014E0,-6.114999771E0,-1.715399933E1,1.830607864E1
1.696833273E1,1.618000031E0,-6.217999935E0,-1.656800079E1,1.777020252E1
1.697331366E1,1.394000053E0,-6.269999981E0,-1.584200001E1,1.709459272E1
1.697829458E1,1.253000021E0,-6.328999996E0,-1.501099968E1,1.633879926E1
1.698327552E1,1.092000008E0,-6.282999992E0,-1.397099972E1,1.535764911E1
1.698825644E1,9.490000010E-1,-6.223999977E0,-1.288599968E1,1.434181873E1
1.699323736E1,9.079999924E-1,-6.166999817E0,-1.187100029E1,1.340809452E1
1.699821829E1,1.001999974E0,-6.083000183E0,-1.093799973E1,1.255574503E1
1.700319928E1,1.180999994E0,-5.984000206E0,-1.005300045E1,1.175864948E1
1.700818021E1,1.496999979E0,-5.885000229E0,-9.230999947E0,1.104923512E1
1.701316113E1,1.838999987E0,-5.815999985E0,-8.505999565E0,1.046708199E1
1.701814203E1,2.188999891E0,-5.763000011E0,-7.879000187E0,1.000412583E1
1.702312295E1,2.562999964E0,-5.669000149E0,-7.395999908E0,9.664747599E0
1.702810387E1,2.927999973E0,-5.526999950E0,-7.046000004E0,9.421625568E0
1.703308477E1,3.217999935E0,-5.394999981E0,-6.848000050E0,9.292828044E0
1.703806569E1,3.417000055E0,-5.335000038E0,-6.756999969E0,9.262567861E0
1.704304661E1,3.532000065E0,-5.260000229E0,-6.724999905E0,9.239494065E0
1.704802776E1,3.548000097E0,-5.173999786E0,-6.790999889E0,9.245337094E0
1.705300869E1,3.601999998E0,-5.098999977E0,-6.798999786E0,9.230417263E0
1.705798938E1,3.667000055E0,-5.046999931E0,-6.767000198E0,9.203879041E0
1.706297031E1,3.714999914E0,-5.044000149E0,-6.796999931E0,9.243504202E0
1.706795124E1,3.694000006E0,-5.094999790E0,-6.835000038E0,9.290957132E0
1.707293240E1,3.522000074E0,-5.219999790E0,-6.842999935E0,9.299437104E0
1.707791332E1,3.424999952E0,-5.399000168E0,-6.840000153E0,9.362981874E0
1.708289424E1,3.371999979E0,-5.590000153E0,-6.790999889E0,9.419987530E0
1.708787518E1,3.269000053E0,-5.770999908E0,-6.717999935E0,9.440462087E0
1.709285611E1,3.114000082E0,-5.939000130E0,-6.576000214E0,9.392150864E0
1.709783703E1,2.973999977E0,-6.175000191E0,-6.360000134E0,9.350128604E0
1.710281798E1,2.836999893E0,-6.434000015E0,-6.094999790E0,9.305586872E0
1.710779890E1,2.750999928E0,-6.649000168E0,-5.839000225E0,9.266667549E0
1.711277989E1,2.756000042E0,-6.815999985E0,-5.480999947E0,9.170319102E0
1.711776074E1,2.875000000E0,-6.975999832E0,-5.052000046E0,9.080358094E0
1.712274166E1,3.046000004E0,-7.111999989E0,-4.631999969E0,9.017432205E0
1.712772265E1,3.588000059E0,-6.524000168E0,-4.383999825E0,8.640357462E0
1.713270358E1,3.943000078E0,-5.946000099E0,-4.202000141E0,8.280034540E0
1.713768450E1,4.127999783E0,-5.307000160E0,-3.938999891E0,7.792326549E0
1.714266541E1,4.217999935E0,-4.546000004E0,-3.630000114E0,7.185717801E0
1.714764634E1,4.239999771E0,-3.796000004E0,-3.303999901E0,6.580549326E0
1.715262725E1,4.270999908E0,-3.194999933E0,-2.980000019E0,6.109817093E0
1.715760818E1,4.290999889E0,-2.822999954E0,-2.671000004E0,5.789322051E0
1.716258910E1,4.335999966E0,-2.546999931E0,-2.384999990E0,5.565638266E0
1.716757003E1,4.422999859E0,-2.219000101E0,-1.932999969E0,5.312567936E0
1.717255095E1,4.436999798E0,-1.768000007E0,-1.384999990E0,4.973028876E0
1.717753210E1,4.307000160E0,-1.273000002E0,-8.460000157E-1,4.570174549E0
1.718251302E1,4.110000134E0,-8.790000081E-1,-4.079999924E-1,4.222701281E0
1.718749394E1,3.868999958E0,-6.190000176E-1,-2.300000004E-2,3.918271391E0
1.719247487E1,3.621999979E0,-3.540000021E-1,2.800000012E-1,3.650013678E0
1.719745556E1,3.428999901E0,-8.100000024E-2,5.440000296E-1,3.472828437E0
1.720243671E1,3.309999943E0,1.129999980E-1,6.850000024E-1,3.382025077E0
1.720741765E1,3.256000042E0,2.329999954E-1,7.990000248E-1,3.360688369E0
1.721239857E1,3.114000082E0,3.009999990E-1,9.029999971E-1,3.256225807E0
1.721737949E1,2.865000010E0,3.529999852E-1,9.750000238E-1,3.046876941E0
1.722236043E1,2.607000113E0,-8.699999750E-2,1.146000028E0,2.849093654E0
1.722734135E1,2.372999907E0,-4.440000057E-1,1.284999967E0,2.734865532E0
1.723232230E1,2.039000034E0,-8.199999928E-1,1.358999968E0,2.583950859E0
1.723730322E1,1.679999948E0,-1.166000009E0,1.472000003E0,2.519670584E0
1.724228422E1,1.370000005E0,-1.435999990E0,1.669000030E0,2.593175097E0
1.724726505E1,1.177000046E0,-1.674000025E0,1.916000009E0,2.803330381E0
1.725224597E1,1.195000052E0,-1.945999980E0,2.221999884E0,3.186255566E0
1.725722690E1,1.330000043E0,-2.226999998E0,2.519000053E0,3.615769679E0
1.726220781E1,1.483000040E0,-2.460999966E0,2.878000021E0,4.066779324E0
1.726718881E1,1.656000018E0,-2.608000040E0,3.283999920E0,4.508731057E0
1.727216973E1,1.751999974E0,-2.668999910E0,3.651000023E0,4.850037690E0
1.727715065E1,1.773000002E0,-2.687999964E0,3.977999926E0,5.117944531E0
1.728213158E1,1.804000020E0,-2.663000107E0,4.324999809E0,5.389954452E0
1.728711248E1,1.824000001E0,-2.559999943E0,4.652999878E0,5.615245638E0
1.729209341E1,1.738999963E0,-2.433000088E0,4.929999828E0,5.766151976E0
1.729707433E1,1.424999952E0,-2.088000059E0,5.216000080E0,5.796294156E0
1.730205527E1,9.639999866E-1,-1.848000050E0,5.460999966E0,5.845247709E0
1.730703642E1,4.769999981E-1,-1.677000046E0,5.644000053E0,5.907164697E0
1.731201708E1,-2.400000021E-2,-1.495000005E0,5.758999825E0,5.949931091E0
1.731699800E1,-5.299999714E-1,-1.256000042E0,5.831999779E0,5.989211759E0
1.732197892E1,-1.080999970E0,-9.810000062E-1,5.796999931E0,5.977970404E0
1.732695985E1,-1.511999965E0,-7.049999833E-1,5.724999905E0,5.963119383E0
1.733194100E1,-1.766000032E0,-4.499999881E-1,5.743999958E0,6.026175539E0
1.733692193E1,-1.914000034E0,-2.779999971E-1,5.831999779E0,6.144338984E0
1.734190285E1,-2.033999920E0,-8.500000089E-2,5.928999901E0,6.268765468E0
1.734688377E1,-2.147000074E0,6.499999762E-2,6.038000107E0,6.408687823E0
